,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,y
1330,7.4,0.6,0.26,2.1,0.083,17.0,91.0,0.99616,3.29,0.56,9.8,8.31,8.15,15.14,1.29,1.31,1.71,0.94,0.97,0.7,3.05,4.36,2.64,0.59,0.87,0.87,34.26,17.19,17.09,91.19,91.91,91.97,1.86,2.39,2.4,3.93,3.3,3.31,1.36,1.24,1.91,10.21,10.56,20.17,6
1331,7.8,0.87,0.26,3.8,0.107,31.0,67.0,0.99668,3.26,0.46,9.2,8.71,8.55,15.94,1.83,1.58,2.25,0.94,0.97,0.7,4.75,7.76,4.34,0.64,0.92,0.89,62.26,31.19,31.09,67.19,67.91,67.97,1.86,2.39,2.4,3.9,3.27,3.28,1.16,1.14,1.71,9.61,9.96,18.97,5
1332,8.4,0.39,0.1,1.7,0.075,6.0,25.0,0.99581,3.09,0.43,9.7,9.31,9.15,17.14,0.87,1.1,1.29,0.78,0.81,0.38,2.65,3.56,2.24,0.58,0.85,0.86,12.26,6.19,6.09,25.19,25.91,25.97,1.86,2.39,2.4,3.73,3.1,3.11,1.1,1.11,1.65,10.11,10.46,19.97,6
1333,9.1,0.775,0.22,2.2,0.079,12.0,48.0,0.9976,3.18,0.51,9.6,10.01,9.85,18.54,1.64,1.49,2.06,0.9,0.93,0.62,3.15,4.56,2.74,0.59,0.86,0.87,24.26,12.19,12.09,48.19,48.91,48.97,1.87,2.4,2.41,3.82,3.19,3.2,1.26,1.19,1.81,10.01,10.36,19.77,5
1334,7.2,0.835,0.0,2.0,0.166,4.0,11.0,0.99608,3.39,0.52,10.0,8.11,7.95,14.74,1.76,1.55,2.18,0.68,0.71,0.18,2.95,4.16,2.54,0.76,1.04,0.95,8.26,4.19,4.09,11.19,11.91,11.97,1.86,2.39,2.4,4.03,3.4,3.41,1.28,1.2,1.83,10.41,10.76,20.57,5
1335,6.6,0.58,0.02,2.4,0.069,19.0,40.0,0.99387,3.38,0.66,12.6,7.51,7.35,13.54,1.25,1.29,1.67,0.7,0.73,0.22,3.35,4.96,2.94,0.57,0.84,0.86,38.26,19.19,19.09,40.19,40.91,40.97,1.86,2.39,2.4,4.02,3.39,3.4,1.56,1.34,2.11,13.01,13.36,25.77,6
1336,6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,6.91,6.75,12.34,1.09,1.21,1.51,0.68,0.71,0.18,2.35,2.96,1.94,0.54,0.82,0.84,30.26,15.19,15.09,26.19,26.91,26.97,1.86,2.39,2.4,4.0,3.37,3.38,1.14,1.13,1.69,9.91,10.26,19.57,5
1337,6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,6.91,6.75,12.34,1.09,1.21,1.51,0.68,0.71,0.18,2.35,2.96,1.94,0.54,0.82,0.84,30.26,15.19,15.09,26.19,26.91,26.97,1.86,2.39,2.4,4.0,3.37,3.38,1.14,1.13,1.69,9.91,10.26,19.57,5
1338,6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,6.91,6.75,12.34,1.09,1.21,1.51,0.68,0.71,0.18,2.35,2.96,1.94,0.54,0.82,0.84,30.26,15.19,15.09,26.19,26.91,26.97,1.86,2.39,2.4,4.0,3.37,3.38,1.14,1.13,1.69,9.91,10.26,19.57,5
1339,7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,8.41,8.25,15.34,1.11,1.22,1.53,0.7,0.73,0.22,2.65,3.56,2.24,0.6,0.87,0.87,26.26,13.19,13.09,31.19,31.91,31.97,1.86,2.39,2.4,4.0,3.37,3.38,1.32,1.22,1.87,10.91,11.26,21.57,6
1340,7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,8.41,8.25,15.34,1.11,1.22,1.53,0.7,0.73,0.22,2.65,3.56,2.24,0.6,0.87,0.87,26.26,13.19,13.09,31.19,31.91,31.97,1.86,2.39,2.4,4.0,3.37,3.38,1.32,1.22,1.87,10.91,11.26,21.57,6
1341,7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,8.41,8.25,15.34,1.11,1.22,1.53,0.7,0.73,0.22,2.65,3.56,2.24,0.6,0.87,0.87,26.26,13.19,13.09,31.19,31.91,31.97,1.86,2.39,2.4,4.0,3.37,3.38,1.32,1.22,1.87,10.91,11.26,21.57,6
1342,7.6,0.54,0.02,1.7,0.085,17.0,31.0,0.99589,3.37,0.51,10.4,8.51,8.35,15.54,1.17,1.25,1.59,0.7,0.73,0.22,2.65,3.56,2.24,0.6,0.87,0.87,34.26,17.19,17.09,31.19,31.91,31.97,1.86,2.39,2.4,4.01,3.38,3.39,1.26,1.19,1.81,10.81,11.16,21.37,6
1343,7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,8.41,8.25,15.34,1.11,1.22,1.53,0.7,0.73,0.22,2.65,3.56,2.24,0.6,0.87,0.87,26.26,13.19,13.09,31.19,31.91,31.97,1.86,2.39,2.4,4.0,3.37,3.38,1.32,1.22,1.87,10.91,11.26,21.57,6
1344,11.5,0.42,0.48,2.6,0.077,8.0,20.0,0.99852,3.09,0.53,11.0,12.41,12.25,23.34,0.93,1.13,1.35,1.16,1.19,1.14,3.55,5.36,3.14,0.58,0.86,0.86,16.26,8.19,8.09,20.19,20.91,20.97,1.87,2.4,2.41,3.73,3.1,3.11,1.3,1.21,1.85,11.41,11.76,22.57,5
1345,8.2,0.44,0.24,2.3,0.063,10.0,28.0,0.99613,3.25,0.53,10.2,9.11,8.95,16.74,0.97,1.15,1.39,0.92,0.95,0.66,3.25,4.76,2.84,0.55,0.83,0.85,20.26,10.19,10.09,28.19,28.91,28.97,1.86,2.39,2.4,3.89,3.26,3.27,1.3,1.21,1.85,10.61,10.96,20.97,6
1346,6.1,0.59,0.01,2.1,0.056,5.0,13.0,0.99472,3.52,0.56,11.4,7.01,6.85,12.54,1.27,1.3,1.69,0.69,0.72,0.2,3.05,4.36,2.64,0.54,0.82,0.84,10.26,5.19,5.09,13.19,13.91,13.97,1.86,2.39,2.4,4.16,3.53,3.54,1.36,1.24,1.91,11.81,12.16,23.37,5
1347,7.2,0.655,0.03,1.8,0.078,7.0,12.0,0.99587,3.34,0.39,9.5,8.11,7.95,14.74,1.4,1.37,1.82,0.71,0.74,0.24,2.75,3.76,2.34,0.58,0.86,0.87,14.26,7.19,7.09,12.19,12.91,12.97,1.86,2.39,2.4,3.98,3.35,3.36,1.02,1.07,1.57,9.91,10.26,19.57,5
1348,7.2,0.655,0.03,1.8,0.078,7.0,12.0,0.99587,3.34,0.39,9.5,8.11,7.95,14.74,1.4,1.37,1.82,0.71,0.74,0.24,2.75,3.76,2.34,0.58,0.86,0.87,14.26,7.19,7.09,12.19,12.91,12.97,1.86,2.39,2.4,3.98,3.35,3.36,1.02,1.07,1.57,9.91,10.26,19.57,5
1349,6.9,0.57,0.0,2.8,0.081,21.0,41.0,0.99518,3.41,0.52,10.8,7.81,7.65,14.14,1.23,1.28,1.65,0.68,0.71,0.18,3.75,5.76,3.34,0.59,0.87,0.87,42.26,21.19,21.09,41.19,41.91,41.97,1.86,2.39,2.4,4.05,3.42,3.43,1.28,1.2,1.83,11.21,11.56,22.17,5
1350,9.0,0.6,0.29,2.0,0.069,32.0,73.0,0.99654,3.34,0.57,10.0,9.91,9.75,18.34,1.29,1.31,1.71,0.97,1.0,0.76,2.95,4.16,2.54,0.57,0.84,0.86,64.26,32.19,32.09,73.19,73.91,73.97,1.86,2.39,2.4,3.98,3.35,3.36,1.38,1.25,1.93,10.41,10.76,20.57,5
1351,7.2,0.62,0.01,2.3,0.065,8.0,46.0,0.99332,3.32,0.51,11.8,8.11,7.95,14.74,1.33,1.33,1.75,0.69,0.72,0.2,3.25,4.76,2.84,0.56,0.83,0.85,16.26,8.19,8.09,46.19,46.91,46.97,1.86,2.39,2.4,3.96,3.33,3.34,1.26,1.19,1.81,12.21,12.56,24.17,6
1352,7.6,0.645,0.03,1.9,0.086,14.0,57.0,0.9969,3.37,0.46,10.3,8.51,8.35,15.54,1.38,1.36,1.8,0.71,0.74,0.24,2.85,3.96,2.44,0.6,0.88,0.87,28.26,14.19,14.09,57.19,57.91,57.97,1.86,2.39,2.4,4.01,3.38,3.39,1.16,1.14,1.71,10.71,11.06,21.17,5
1353,7.6,0.645,0.03,1.9,0.086,14.0,57.0,0.9969,3.37,0.46,10.3,8.51,8.35,15.54,1.38,1.36,1.8,0.71,0.74,0.24,2.85,3.96,2.44,0.6,0.88,0.87,28.26,14.19,14.09,57.19,57.91,57.97,1.86,2.39,2.4,4.01,3.38,3.39,1.16,1.14,1.71,10.71,11.06,21.17,5
1354,7.2,0.58,0.03,2.3,0.077,7.0,28.0,0.99568,3.35,0.52,10.0,8.11,7.95,14.74,1.25,1.29,1.67,0.71,0.74,0.24,3.25,4.76,2.84,0.58,0.86,0.86,14.26,7.19,7.09,28.19,28.91,28.97,1.86,2.39,2.4,3.99,3.36,3.37,1.28,1.2,1.83,10.41,10.76,20.57,5
1355,6.1,0.32,0.25,1.8,0.086,5.0,32.0,0.99464,3.36,0.44,10.1,7.01,6.85,12.54,0.73,1.03,1.15,0.93,0.96,0.68,2.75,3.76,2.34,0.6,0.88,0.87,10.26,5.19,5.09,32.19,32.91,32.97,1.86,2.39,2.4,4.0,3.37,3.38,1.12,1.12,1.67,10.51,10.86,20.77,5
1356,6.1,0.34,0.25,1.8,0.084,4.0,28.0,0.99464,3.36,0.44,10.1,7.01,6.85,12.54,0.77,1.05,1.19,0.93,0.96,0.68,2.75,3.76,2.34,0.6,0.87,0.87,8.26,4.19,4.09,28.19,28.91,28.97,1.86,2.39,2.4,4.0,3.37,3.38,1.12,1.12,1.67,10.51,10.86,20.77,5
1357,7.3,0.43,0.24,2.5,0.078,27.0,67.0,0.99648,3.6,0.59,11.1,8.21,8.05,14.94,0.95,1.14,1.37,0.92,0.95,0.66,3.45,5.16,3.04,0.58,0.86,0.87,54.26,27.19,27.09,67.19,67.91,67.97,1.86,2.39,2.4,4.24,3.61,3.62,1.42,1.27,1.97,11.51,11.86,22.77,6
1358,7.4,0.64,0.17,5.4,0.168,52.0,98.0,0.99736,3.28,0.5,9.5,8.31,8.15,15.14,1.37,1.35,1.79,0.85,0.88,0.52,6.35,10.96,5.94,0.76,1.04,0.96,104.26,52.19,52.09,98.19,98.91,98.97,1.87,2.4,2.4,3.92,3.29,3.3,1.24,1.18,1.79,9.91,10.26,19.57,5
1359,11.6,0.475,0.4,1.4,0.091,6.0,28.0,0.99704,3.07,0.65,10.0333333333333,12.51,12.35,23.54,1.04,1.19,1.46,1.08,1.11,0.98,2.35,2.96,1.94,0.61,0.89,0.88,12.26,6.19,6.09,28.19,28.91,28.97,1.87,2.39,2.4,3.71,3.08,3.09,1.54,1.33,2.09,10.44,10.8,20.64,6
1360,9.2,0.54,0.31,2.3,0.112,11.0,38.0,0.99699,3.24,0.56,10.9,10.11,9.95,18.74,1.17,1.25,1.59,0.99,1.02,0.8,3.25,4.76,2.84,0.65,0.93,0.9,22.26,11.19,11.09,38.19,38.91,38.97,1.87,2.39,2.4,3.88,3.25,3.26,1.36,1.24,1.91,11.31,11.66,22.37,5
1361,8.3,0.85,0.14,2.5,0.093,13.0,54.0,0.99724,3.36,0.54,10.1,9.21,9.05,16.94,1.79,1.56,2.21,0.82,0.85,0.46,3.45,5.16,3.04,0.61,0.89,0.88,26.26,13.19,13.09,54.19,54.91,54.97,1.87,2.4,2.4,4.0,3.37,3.38,1.32,1.22,1.87,10.51,10.86,20.77,5
1362,11.6,0.475,0.4,1.4,0.091,6.0,28.0,0.99704,3.07,0.65,10.0333333333333,12.51,12.35,23.54,1.04,1.19,1.46,1.08,1.11,0.98,2.35,2.96,1.94,0.61,0.89,0.88,12.26,6.19,6.09,28.19,28.91,28.97,1.87,2.39,2.4,3.71,3.08,3.09,1.54,1.33,2.09,10.44,10.8,20.64,6
1363,8.0,0.83,0.27,2.0,0.08,11.0,63.0,0.99652,3.29,0.48,9.8,8.91,8.75,16.34,1.75,1.54,2.17,0.95,0.98,0.72,2.95,4.16,2.54,0.59,0.86,0.87,22.26,11.19,11.09,63.19,63.91,63.97,1.86,2.39,2.4,3.93,3.3,3.31,1.2,1.16,1.75,10.21,10.56,20.17,4
1364,7.2,0.605,0.02,1.9,0.096,10.0,31.0,0.995,3.46,0.53,11.8,8.11,7.95,14.74,1.3,1.32,1.72,0.7,0.73,0.22,2.85,3.96,2.44,0.62,0.9,0.88,20.26,10.19,10.09,31.19,31.91,31.97,1.86,2.39,2.4,4.1,3.47,3.48,1.3,1.21,1.85,12.21,12.56,24.17,6
1365,7.8,0.5,0.09,2.2,0.115,10.0,42.0,0.9971,3.18,0.62,9.5,8.71,8.55,15.94,1.09,1.21,1.51,0.77,0.8,0.36,3.15,4.56,2.74,0.66,0.93,0.9,20.26,10.19,10.09,42.19,42.91,42.97,1.87,2.39,2.4,3.82,3.19,3.2,1.48,1.3,2.03,9.91,10.26,19.57,5
1366,7.3,0.74,0.08,1.7,0.094,10.0,45.0,0.99576,3.24,0.5,9.8,8.21,8.05,14.94,1.57,1.45,1.99,0.76,0.79,0.34,2.65,3.56,2.24,0.62,0.89,0.88,20.26,10.19,10.09,45.19,45.91,45.97,1.86,2.39,2.4,3.88,3.25,3.26,1.24,1.18,1.79,10.21,10.56,20.17,5
1367,6.9,0.54,0.3,2.2,0.088,9.0,105.0,0.99725,3.25,1.18,10.5,7.81,7.65,14.14,1.17,1.25,1.59,0.98,1.01,0.78,3.15,4.56,2.74,0.6,0.88,0.88,18.26,9.19,9.09,105.19,105.91,105.97,1.87,2.4,2.4,3.89,3.26,3.27,2.6,1.86,3.15,10.91,11.26,21.57,6
1368,8.0,0.77,0.32,2.1,0.079,16.0,74.0,0.99656,3.27,0.5,9.8,8.91,8.75,16.34,1.63,1.48,2.05,1.0,1.03,0.82,3.05,4.36,2.64,0.59,0.86,0.87,32.26,16.19,16.09,74.19,74.91,74.97,1.86,2.39,2.4,3.91,3.28,3.29,1.24,1.18,1.79,10.21,10.56,20.17,6
1369,6.6,0.61,0.0,1.6,0.069,4.0,8.0,0.99396,3.33,0.37,10.4,7.51,7.35,13.54,1.31,1.32,1.73,0.68,0.71,0.18,2.55,3.36,2.14,0.57,0.84,0.86,8.26,4.19,4.09,8.19,8.91,8.97,1.86,2.39,2.4,3.97,3.34,3.35,0.98,1.05,1.53,10.81,11.16,21.37,4
1370,8.7,0.78,0.51,1.7,0.415,12.0,66.0,0.99623,3.0,1.17,9.2,9.61,9.45,17.74,1.65,1.49,2.07,1.19,1.22,1.2,2.65,3.56,2.24,1.26,1.53,1.2,24.26,12.19,12.09,66.19,66.91,66.97,1.86,2.39,2.4,3.64,3.01,3.02,2.58,1.85,3.13,9.61,9.96,18.97,5
1371,7.5,0.58,0.56,3.1,0.153,5.0,14.0,0.99476,3.21,1.03,11.6,8.41,8.25,15.34,1.25,1.29,1.67,1.24,1.27,1.3,4.05,6.36,3.64,0.73,1.01,0.94,10.26,5.19,5.09,14.19,14.91,14.97,1.86,2.39,2.4,3.85,3.22,3.23,2.3,1.71,2.85,12.01,12.36,23.77,6
1372,8.7,0.78,0.51,1.7,0.415,12.0,66.0,0.99623,3.0,1.17,9.2,9.61,9.45,17.74,1.65,1.49,2.07,1.19,1.22,1.2,2.65,3.56,2.24,1.26,1.53,1.2,24.26,12.19,12.09,66.19,66.91,66.97,1.86,2.39,2.4,3.64,3.01,3.02,2.58,1.85,3.13,9.61,9.96,18.97,5
1373,7.7,0.75,0.27,3.8,0.11,34.0,89.0,0.99664,3.24,0.45,9.3,8.61,8.45,15.74,1.59,1.46,2.01,0.95,0.98,0.72,4.75,7.76,4.34,0.65,0.92,0.9,68.26,34.19,34.09,89.19,89.91,89.97,1.86,2.39,2.4,3.88,3.25,3.26,1.14,1.13,1.69,9.71,10.06,19.17,5
1374,6.8,0.815,0.0,1.2,0.267,16.0,29.0,0.99471,3.32,0.51,9.8,7.71,7.55,13.94,1.72,1.53,2.14,0.68,0.71,0.18,2.15,2.56,1.74,0.96,1.24,1.05,32.26,16.19,16.09,29.19,29.91,29.97,1.86,2.39,2.4,3.96,3.33,3.34,1.26,1.19,1.81,10.21,10.56,20.17,3
1375,7.2,0.56,0.26,2.0,0.083,13.0,100.0,0.99586,3.26,0.52,9.9,8.11,7.95,14.74,1.21,1.27,1.63,0.94,0.97,0.7,2.95,4.16,2.54,0.59,0.87,0.87,26.26,13.19,13.09,100.19,100.91,100.97,1.86,2.39,2.4,3.9,3.27,3.28,1.28,1.2,1.83,10.31,10.66,20.37,5
1376,8.2,0.885,0.2,1.4,0.086,7.0,31.0,0.9946,3.11,0.46,10.0,9.11,8.95,16.74,1.86,1.6,2.28,0.88,0.91,0.58,2.35,2.96,1.94,0.6,0.88,0.87,14.26,7.19,7.09,31.19,31.91,31.97,1.86,2.39,2.4,3.75,3.12,3.13,1.16,1.14,1.71,10.41,10.76,20.57,5
1377,5.2,0.49,0.26,2.3,0.09,23.0,74.0,0.9953,3.71,0.62,12.2,6.11,5.95,10.74,1.07,1.2,1.49,0.94,0.97,0.7,3.25,4.76,2.84,0.61,0.88,0.88,46.26,23.19,23.09,74.19,74.91,74.97,1.86,2.39,2.4,4.35,3.72,3.73,1.48,1.3,2.03,12.61,12.96,24.97,6
1378,7.2,0.45,0.15,2.0,0.078,10.0,28.0,0.99609,3.29,0.51,9.9,8.11,7.95,14.74,0.99,1.16,1.41,0.83,0.86,0.48,2.95,4.16,2.54,0.58,0.86,0.87,20.26,10.19,10.09,28.19,28.91,28.97,1.86,2.39,2.4,3.93,3.3,3.31,1.26,1.19,1.81,10.31,10.66,20.37,6
1379,7.5,0.57,0.02,2.6,0.077,11.0,35.0,0.99557,3.36,0.62,10.8,8.41,8.25,15.34,1.23,1.28,1.65,0.7,0.73,0.22,3.55,5.36,3.14,0.58,0.86,0.86,22.26,11.19,11.09,35.19,35.91,35.97,1.86,2.39,2.4,4.0,3.37,3.38,1.48,1.3,2.03,11.21,11.56,22.17,6
1380,7.5,0.57,0.02,2.6,0.077,11.0,35.0,0.99557,3.36,0.62,10.8,8.41,8.25,15.34,1.23,1.28,1.65,0.7,0.73,0.22,3.55,5.36,3.14,0.58,0.86,0.86,22.26,11.19,11.09,35.19,35.91,35.97,1.86,2.39,2.4,4.0,3.37,3.38,1.48,1.3,2.03,11.21,11.56,22.17,6
1381,6.8,0.83,0.09,1.8,0.074,4.0,25.0,0.99534,3.38,0.45,9.6,7.71,7.55,13.94,1.75,1.54,2.17,0.77,0.8,0.36,2.75,3.76,2.34,0.58,0.85,0.86,8.26,4.19,4.09,25.19,25.91,25.97,1.86,2.39,2.4,4.02,3.39,3.4,1.14,1.13,1.69,10.01,10.36,19.77,5
1382,8.0,0.6,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,9.9,8.91,8.75,16.34,1.29,1.31,1.71,0.9,0.93,0.62,3.05,4.36,2.64,0.59,0.86,0.87,50.26,25.19,25.09,105.19,105.91,105.97,1.86,2.39,2.4,3.94,3.31,3.32,1.22,1.17,1.77,10.31,10.66,20.37,5
1383,8.0,0.6,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,9.9,8.91,8.75,16.34,1.29,1.31,1.71,0.9,0.93,0.62,3.05,4.36,2.64,0.59,0.86,0.87,50.26,25.19,25.09,105.19,105.91,105.97,1.86,2.39,2.4,3.94,3.31,3.32,1.22,1.17,1.77,10.31,10.66,20.37,5
1384,7.1,0.755,0.15,1.8,0.107,20.0,84.0,0.99593,3.19,0.5,9.5,8.01,7.85,14.54,1.6,1.47,2.02,0.83,0.86,0.48,2.75,3.76,2.34,0.64,0.92,0.89,40.26,20.19,20.09,84.19,84.91,84.97,1.86,2.39,2.4,3.83,3.2,3.21,1.24,1.18,1.79,9.91,10.26,19.57,5
1385,8.0,0.81,0.25,3.4,0.076,34.0,85.0,0.99668,3.19,0.42,9.2,8.91,8.75,16.34,1.71,1.52,2.13,0.93,0.96,0.68,4.35,6.96,3.94,0.58,0.86,0.86,68.26,34.19,34.09,85.19,85.91,85.97,1.86,2.39,2.4,3.83,3.2,3.21,1.08,1.1,1.63,9.61,9.96,18.97,5
1386,7.4,0.64,0.07,1.8,0.1,8.0,23.0,0.9961,3.3,0.58,9.6,8.31,8.15,15.14,1.37,1.35,1.79,0.75,0.78,0.32,2.75,3.76,2.34,0.63,0.9,0.89,16.26,8.19,8.09,23.19,23.91,23.97,1.86,2.39,2.4,3.94,3.31,3.32,1.4,1.26,1.95,10.01,10.36,19.77,5
1387,7.4,0.64,0.07,1.8,0.1,8.0,23.0,0.9961,3.3,0.58,9.6,8.31,8.15,15.14,1.37,1.35,1.79,0.75,0.78,0.32,2.75,3.76,2.34,0.63,0.9,0.89,16.26,8.19,8.09,23.19,23.91,23.97,1.86,2.39,2.4,3.94,3.31,3.32,1.4,1.26,1.95,10.01,10.36,19.77,5
1388,6.6,0.64,0.31,6.1,0.083,7.0,49.0,0.99718,3.35,0.68,10.3,7.51,7.35,13.54,1.37,1.35,1.79,0.99,1.02,0.8,7.05,12.36,6.64,0.59,0.87,0.87,14.26,7.19,7.09,49.19,49.91,49.97,1.87,2.39,2.4,3.99,3.36,3.37,1.6,1.36,2.15,10.71,11.06,21.17,5
1389,6.7,0.48,0.02,2.2,0.08,36.0,111.0,0.99524,3.1,0.53,9.7,7.61,7.45,13.74,1.05,1.19,1.47,0.7,0.73,0.22,3.15,4.56,2.74,0.59,0.86,0.87,72.26,36.19,36.09,111.19,111.91,111.97,1.86,2.39,2.4,3.74,3.11,3.12,1.3,1.21,1.85,10.11,10.46,19.97,5
1390,6.0,0.49,0.0,2.3,0.068,15.0,33.0,0.99292,3.58,0.59,12.5,6.91,6.75,12.34,1.07,1.2,1.49,0.68,0.71,0.18,3.25,4.76,2.84,0.56,0.84,0.86,30.26,15.19,15.09,33.19,33.91,33.97,1.86,2.39,2.4,4.22,3.59,3.6,1.42,1.27,1.97,12.91,13.26,25.57,6
1391,8.0,0.64,0.22,2.4,0.094,5.0,33.0,0.99612,3.37,0.58,11.0,8.91,8.75,16.34,1.37,1.35,1.79,0.9,0.93,0.62,3.35,4.96,2.94,0.62,0.89,0.88,10.26,5.19,5.09,33.19,33.91,33.97,1.86,2.39,2.4,4.01,3.38,3.39,1.4,1.26,1.95,11.41,11.76,22.57,5
1392,7.1,0.62,0.06,1.3,0.07,5.0,12.0,0.9942,3.17,0.48,9.8,8.01,7.85,14.54,1.33,1.33,1.75,0.74,0.77,0.3,2.25,2.76,1.84,0.57,0.84,0.86,10.26,5.19,5.09,12.19,12.91,12.97,1.86,2.39,2.4,3.81,3.18,3.19,1.2,1.16,1.75,10.21,10.56,20.17,5
1393,8.0,0.52,0.25,2.0,0.078,19.0,59.0,0.99612,3.3,0.48,10.2,8.91,8.75,16.34,1.13,1.23,1.55,0.93,0.96,0.68,2.95,4.16,2.54,0.58,0.86,0.87,38.26,19.19,19.09,59.19,59.91,59.97,1.86,2.39,2.4,3.94,3.31,3.32,1.2,1.16,1.75,10.61,10.96,20.97,5
1394,6.4,0.57,0.14,3.9,0.07,27.0,73.0,0.99669,3.32,0.48,9.2,7.31,7.15,13.14,1.23,1.28,1.65,0.82,0.85,0.46,4.85,7.96,4.44,0.57,0.84,0.86,54.26,27.19,27.09,73.19,73.91,73.97,1.86,2.39,2.4,3.96,3.33,3.34,1.2,1.16,1.75,9.61,9.96,18.97,5
1395,8.6,0.685,0.1,1.6,0.092,3.0,12.0,0.99745,3.31,0.65,9.55,9.51,9.35,17.54,1.46,1.4,1.88,0.78,0.81,0.38,2.55,3.36,2.14,0.61,0.89,0.88,6.26,3.19,3.09,12.19,12.91,12.97,1.87,2.4,2.4,3.95,3.32,3.33,1.54,1.33,2.09,9.96,10.31,19.67,6
1396,8.7,0.675,0.1,1.6,0.09,4.0,11.0,0.99745,3.31,0.65,9.55,9.61,9.45,17.74,1.44,1.39,1.86,0.78,0.81,0.38,2.55,3.36,2.14,0.61,0.88,0.88,8.26,4.19,4.09,11.19,11.91,11.97,1.87,2.4,2.4,3.95,3.32,3.33,1.54,1.33,2.09,9.96,10.31,19.67,5
1397,7.3,0.59,0.26,2.0,0.08,17.0,104.0,0.99584,3.28,0.52,9.9,8.21,8.05,14.94,1.27,1.3,1.69,0.94,0.97,0.7,2.95,4.16,2.54,0.59,0.86,0.87,34.26,17.19,17.09,104.19,104.91,104.97,1.86,2.39,2.4,3.92,3.29,3.3,1.28,1.2,1.83,10.31,10.66,20.37,5
1398,7.0,0.6,0.12,2.2,0.083,13.0,28.0,0.9966,3.52,0.62,10.2,7.91,7.75,14.34,1.29,1.31,1.71,0.8,0.83,0.42,3.15,4.56,2.74,0.59,0.87,0.87,26.26,13.19,13.09,28.19,28.91,28.97,1.86,2.39,2.4,4.16,3.53,3.54,1.48,1.3,2.03,10.61,10.96,20.97,7
1399,7.2,0.67,0.0,2.2,0.068,10.0,24.0,0.9956,3.42,0.72,11.1,8.11,7.95,14.74,1.43,1.38,1.85,0.68,0.71,0.18,3.15,4.56,2.74,0.56,0.84,0.86,20.26,10.19,10.09,24.19,24.91,24.97,1.86,2.39,2.4,4.06,3.43,3.44,1.68,1.4,2.23,11.51,11.86,22.77,6
1400,7.9,0.69,0.21,2.1,0.08,33.0,141.0,0.9962,3.25,0.51,9.9,8.81,8.65,16.14,1.47,1.4,1.89,0.89,0.92,0.6,3.05,4.36,2.64,0.59,0.86,0.87,66.26,33.19,33.09,141.19,141.91,141.97,1.86,2.39,2.4,3.89,3.26,3.27,1.26,1.19,1.81,10.31,10.66,20.37,5
1401,7.9,0.69,0.21,2.1,0.08,33.0,141.0,0.9962,3.25,0.51,9.9,8.81,8.65,16.14,1.47,1.4,1.89,0.89,0.92,0.6,3.05,4.36,2.64,0.59,0.86,0.87,66.26,33.19,33.09,141.19,141.91,141.97,1.86,2.39,2.4,3.89,3.26,3.27,1.26,1.19,1.81,10.31,10.66,20.37,5
1402,7.6,0.3,0.42,2.0,0.052,6.0,24.0,0.9963,3.44,0.82,11.9,8.51,8.35,15.54,0.69,1.01,1.11,1.1,1.13,1.02,2.95,4.16,2.54,0.53,0.81,0.84,12.26,6.19,6.09,24.19,24.91,24.97,1.86,2.39,2.4,4.08,3.45,3.46,1.88,1.5,2.43,12.31,12.66,24.37,6
1403,7.2,0.33,0.33,1.7,0.061,3.0,13.0,0.996,3.23,1.1,10.0,8.11,7.95,14.74,0.75,1.04,1.17,1.01,1.04,0.84,2.65,3.56,2.24,0.55,0.83,0.85,6.26,3.19,3.09,13.19,13.91,13.97,1.86,2.39,2.4,3.87,3.24,3.25,2.44,1.78,2.99,10.41,10.76,20.57,8
1404,8.0,0.5,0.39,2.6,0.082,12.0,46.0,0.9985,3.43,0.62,10.7,8.91,8.75,16.34,1.09,1.21,1.51,1.07,1.1,0.96,3.55,5.36,3.14,0.59,0.87,0.87,24.26,12.19,12.09,46.19,46.91,46.97,1.87,2.4,2.41,4.07,3.44,3.45,1.48,1.3,2.03,11.11,11.46,21.97,6
1405,7.7,0.28,0.3,2.0,0.062,18.0,34.0,0.9952,3.28,0.9,11.3,8.61,8.45,15.74,0.65,0.99,1.07,0.98,1.01,0.78,2.95,4.16,2.54,0.55,0.83,0.85,36.26,18.19,18.09,34.19,34.91,34.97,1.86,2.39,2.4,3.92,3.29,3.3,2.04,1.58,2.59,11.71,12.06,23.17,7
